Day,Word,Mean
5,pat attention to,"~에 집중하다, 주의하다"
5,precede,"~에 선행하다, ~보다 앞서다, ~보다 중요하다"
5,aspect,관점
5,apparently,외관상으로는
5,seemingly,겉으로는
5,awareness,"자각, 인식"
5,be aware of ~,~을 알고있다.
5,be aware that ~,~을 알고있다.
5,extended,"연장한, 장기간에 걸친"
5,work extended hours,연장 근무하다
5,accidentally,"뜻하지 않게, 우연히"
5,accidental,우연한
5,deilberately,고의로
5,advisable,"바람직한, 합당한"
5,concerned,"염려하는, 관련된"
5,be concerned about,~에 대해 걱정하다
5,be concerned with,"~와 관계가 있다, ~에 관심이 있다"
5,speak to 사람 about ~,~에게 ~에 대해 이야기하다
5,tell 사람 that ~,~에게 ~을 말하다
5,say  that ~,(~에게) ~을 이야기하다
5,briefcase,서류가방
5,business trip,출장
5,come over,"방문하다, 오다"
5,counter,"계산대, 반대의"
5,filing cabinet,서류 정리 캐비넷
5,redo,다시 하다
5,chief,"주된, 최고권위자"
5,conceal,감추다
5,correct,"맞는, 정정하다"
5,embrace,"받아들이다, 포용하다"
5,forum,토론회
5,instead of,~대신에
5,rush,서두르다
5,unfortunately,"불행하게도, 유감스럽게도"
5,archive,기록 보관소
5,be unwilling to do,~하기를 꺼리다
5,be up late,늦게까지 깨어있다
5,blackout,정전
5,board meeting,임원 회의
5,board of directors,이사회
5,cross one's arms,팔짱 끼다
5,depressing,우울한
5,drag,~을 끌다
5,fold in half,반으로 접다
5,fold up,접어 개다
5,frighten,놀라게 하다
5,keep going,"계속 살아가다, 계속 견디다"
5,look up to,~를 존경하다
5,make a presentation,발표하다
5,make an error,실수하다
5,meet the deadline,마감일을 맞추다
5,meet the requirements,요구조건을 충족시키다
5,mess up,(계획을) 망치다
5,My schedule doesn't permit it,일정 상 불가능하다
5,obvious,"명백한, 뻔한"
5,office supplies,사무용품
5,overlook,간과하다
5,overnight,"밤새, 하룻밤 동안"
5,proofread,검수하다
5,rearrange,"조정하다, 재배열하다"
5,recondition,수리하다
5,rest one's chin on one's hand,손으로 턱을 괴다
5,stool,(등받이 없는) 의자
5,timecard,근무 시간 기록표
5,wipe,"닦다, 훔쳐내다"
5,work additional hours,추가 근무하다
5,work shift,근무 교대
5,burdensome,"부담스로운, 힘든"
5,circulate,"순환하다, 순환시키다"
5,commend,칭찬하다
5,company,"동료, 일행, 회사"
5,discourage,~를 낙담시키다
5,distraction,집중을 방해하는 것
5,failure,"고장, 파손"
5,followed by,"뒤이어, 잇달아"
5,interruption,"중단, 방해"
5,make sure,확인하다
5,mislabeled,라벨이 잘못붙여진
5,observant,"관찰력 있는, 준수하는"
5,persuade,설득하다
5,proposed,제안된
5,rephrase,바꾸어 말하다
5,scarcely,"거의 ~하지 않다, 겨우"
5,concisely,간결하게
5,disapproval,반대
5,disapprove,반대하다
5,do A a favor,A를 도와주다
5,do a good job,일을 잘 해내다
5,draw a distinction between,~사이에 구별을 짓다
5,exposed,"노출된, 드러난"
5,intensive,집중적인
5,problematic,"문제가 있는, 확실치 않은"
5,project coordinator,프로젝트 책임자
5,project management,프로젝트 관리
5,seating capacity,좌석 수
5,take care of,"~를 돌보다, 책임지다, 처리하다"
5,tremendous,거대한
5,astute,기민한
5,bring along,"~를 데리고 가다, ~을 갖고 가다"
5,give way to,~에게 양보하다
5,overwork,"과로, 과로하다"
5,put down,"~을 내려놓다, ~을 적다"
5,reach the solution,해결하다
5,recharge,재충전하다
5,smock,"작업복, 기다란 셔츠"
5,accessibility,접근 가능성
5,coordinator,"조정자, 진행자"
5,customary,통상적인
5,disrupt,"방해하다, 중단시키다"
5,elevate,승진시키다
5,formality,"형식 상 절차, 형식적인 일"
5,restraint,"억제, 금지"
5,sign out,서명하여 외출을 기록하다
5,undeniable,부인할 수 없는
5,violation,"위반, 위배 "
5,aggravate,악화시키다
5,contingency,"불의의 사태, 뜻밖의 일"
5,draw the line at,"~에 선긋다, ~이상은 하지 않다"
5,draw up,작성하다
5,evacuate,대피하다
5,in commemoration of,~을 기념하여
5,on probation,견습으로
5,overestimate,과대평가하다
5,privilege,특권
5,restructure,구조조정하다
5,segregate A from B,A를 B로부터 분리하다
5,trigger,야기하다
5,wary of,~을 조심하는
6,rest,"쉬다, 휴식, 나머지"
6,exhibition,전시회
6,celebrity,유명인사
6,living,"살아있는,  현재 사용되는"
6,alive,살아 있는
6,improvise,"즉흥적으로 하다, 즉석에서 만들다"
6,improvisation,즉흥 연주
6,popularity,인기
6,likeable,호감가는
6,donation,기부
6,donor,기증자
6,contribution,기부
6,alumni,"동창생들, 졸업생들"
6,present,"제시하다, 현재의, 참석한"
6,presentation,"발표, 공연"
6,presenter,발표자
6,presently,현재
6,present A with B,A에게 B를 제공하다
6,present B to A,B를 제공하다 A에게 
6,admission,입장
6,banquet,"연회, 만찬"
6,anniversary,기념일
6,required,"필수의, 의무적인"
6,be required for,"~에 필수적이다, ~을 위해 요구되다"
6,be required to do,"~하는 데 필수적이다, ~하도록 요구되다"
6,succeed,"성공하다, 뒤를 잇다"
6,successful,성공적인
6,successive,"연속의, 상속의"
6,successively,연속하여
6,collection,"소장품, 징수"
6,collectable,"수집 대상물, 모을 수 있는"
6,ceramic tiles collection,도자기 타일 모음
6,collect A from B,A를 수집하다 B로부터
6,fund raising,모금
6,address an issue,쟁점을 거론하다
6,subscription,구독
6,appear,나타나다
6,it appears that ~,~인 것 같다
6,appear in court,법정에 출두하다
6,accompany,동반하다
6,specifically,"명확하게, 특히"
6,anonymous,익명의
6,commit,"헌신하다, 전념하다"
6,be committed to ~ing,~하는 데 헌신하다
6,commitment,"전념, 헌신"
6,dedicate,"전념하다, 헌신하다"
6,devote,"~에 바치다, 쏟다"
6,informative,"유익한, 정보를 주는"
6,informed,정보에 근거한
6,audience,청중
6,author,저자
6,note,"주목하다, 언급하다"
6,state,"진술하다, 상태"
6,notable,"뛰어난, 중요한"
6,antique,골동품
6,manuscript,원고
6,beneficial,유익한
6,be beneficial for 사람,~에게 이익이 되다
6,be beneficial to,~에 이익이 되다
6,upcoming,"곧 있을, 다가오는"
6,upcoming mayoral election,곧 있을 시장 선거
6,lend,빌려주다
6,rent,"임차하다, 임대하다, 임대료"
6,current,"현재의, 통용되는"
6,currently,현재
6,contemporary,현대의
6,locality,"장소, 소재"
6,locally,"국지적으로, 장소상으로"
6,localized,국지적인
6,variety,"다양성, 변화, 종류"
6,vary,"다르다, 바뀌다, 다양하다"
6,range,"다양성, 범위, 구역, 늘어놓다, 배치하다"
6,a variety of ~ N,다양한~
6,advocate,옹호자
6,contributor to ~,~의 공헌가
6,defy,"저항하다, 거의 불가능하다"
6,defy description,형언할 수 없다
6,fascinating,매혹적인
6,fascinate,매혹하다
6,showing,"상영, 전시"
6,cabin,"조종실, 통나무집"
6,climb a mountain,산에 오르다
6,film festival,영화제
6,gallery,미술관
6,invitation,초대 
6,lawn,"잔디, 잔디밭"
6,paint,"물감, 그림을 그리다"
6,painting,그림
6,bring,가져오다
6,care for,"~를 돌보다, ~를 좋아하다"
6,leisure,여가
6,librarian,사서
6,sightseeing,관광
6,amusement park,놀이동산
6,artifact,공예품
6,auditorium,강당
6,be booked up,매진되다
6,box office,매표소
6,cheerful,명량한
6,choir,합창단
6,entertain,"즐겁게하다, 대접하다"
6,flower arrangement,꽃꽂이
6,flower bed,화단
6,go to a film,영화보러가다
6,have a race,경주하다
6,jog along the street,길을 따라 조깅하다
6,oar,"노, 노를 젓다"
6,oil painting,유화
6,outdoor,야외의
6,paddle,노를 젓다
6,premiere,특별 개봉
6,rake leaves,낙엽을 긁어모으다
6,recreational activity,오락 활동
6,right,"권리, 바른"
6,running time,상영 시간
6,sail a boat,보트를 타고 항해하다
6,splash,(물을) 튀기다
6,sport tournament,운동 경기
6,stadium,경기장
6,stay up,일어나 있다
6,stroll,산책하다
6,take a break,잠깐 휴식을 취하다
6,take A for a walk,A를 산택에 데려가다
6,take a photograph,사진을 찍다
6,take a walk,산책하다
6,take great pleasure,큰 즐거움을 찾다
6,touch up a photograph,사진을 조금 수정하다
6,wait for seats,자리를 기다리다
6,wain in line,줄을 서서 기다리다
6,water the plants,화초에 물을 주다
6,amuse,즐겁게하다
6,artistic,예술적인
6,even though,비록 ~일지라도
6,exhibit,"전시회, 전시하다"
6,make oneself at home,편히 쉬다
6,municipal,시립의
6,owed,빚지고 있는
6,several,몇몇의
6,spectator,관중
6,usher,좌석 안내원
6,win a contest,대회에서 이기다
6,admission to,~로 입장
6,contestant,"경기자, 경쟁자"
6,delight,기쁜
6,do one's hair,머리 손질하다
6,enjoyable,재미있는
6,group rate,단체 요금
6,head for,~로 향하다
6,out of order,고장 난
6,periodical,주기적인
6,playing field,경기장
6,register for,~에 등록하다
6,show up,"나타나다, 돋보이게 하다"
6,take a tour,"여행하다, 둘러보다"
6,be in line,줄 서다
6,for a change,기분 전환으로
6,pass the time,시간 때우다
6,pose,"자세, 자세를 취하다"
6,stay tuned,채널을 고정시키다
6,vacate,"집을 비우다, 방을 비우다"
6,appreciative,"감사하는, 감탄하는"
6,casually,약식으로
6,enlightening,깨우치는
6,enthusiastically,"열광적으로, 매우 열심히"
6,excursion,소풍
6,flock,"모이다, 떼 "
6,intriguingly,"흥미를 자아내어, 호기심을 자극하여"
6,leg room,다리를 뻗을 수 있는 공간
6,mural,벽화
6,portrait,초상화
6,publication,"출판, 출판물"
6,sculpture,조각상
6,transferable,"양도 가능한, 이동 가능한"
6,unsanitary,비위생적인
6,be in the mood for ~ing,~하고 싶은 기분이다
6,botanical garden,식물원
6,censorship,검열
6,have yet to do,"아직 ~해야 한다, 아직 ~하고 있지 않다"
6,intermission,"휴식시간, 막간"
6,memoirs,"회고록, 전기"
6,rally,"랠리, 집회"
6,ridiculous,터무니없는
6,roam around,배회하다
7,survey,"설문조사, 설문하다"
7,analysis,분석
7,analyze,분석하다
7,reliable analysis,신뢰할 만한 분석
7,market analysis,시장 분석
7,respondent,응답자
7,monopoly,"독점, 판매"
7,monopolize,독점하다
7,have a monopoly on,~에 대한 독점권을 가지다
7,competition,경쟁
7,compete,경쟁하다
7,com[etotove,"경쟁적인, 경쟁력 있는"
7,competitor,경쟁자
7,compete for,~을 두고 경쟁하다
7,consistently,"항상, 일관되게, 지속적으로"
7,consistently produce,항상 생산하다
7,demand,"수요, 요구하다"
7,demand for,"~에 대한 수요, 요구"
7,demand that S +  + V,S가 V하기를 요구하다
7,do one's utmost,전력을 다하다
7,do one's best,최선을 다하다
7,expand,"확장하다, 확대하다"
7,expansion,"확장, 팽창"
7,expansive,"광범위한, 포괄적인"
7,expand the market,시장을 확장하다
7,expand the division,부서를 확장하다
7,advanced,"고급의, 앞선"
7,advance,"증진되다, 진전을 보이다"
7,advancement,"발전, 진보, 승진"
7,postpone,연기하다
7,additional,추가의
7,additive,첨가물
7,additional information,추가 정보
7,additional detail,추가 정보
7,appreciate,"감사하다, 감상하다, 높이 평가하다"
7,appreciation,"감사, 감상"
7,examine,조사하다
7,examination,"조사, 시험, 진찰"
7,investigate,조사하다
7,check out,"살펴보다, 대출하다, 빌리다"
7,effective,"효과적인, (법률 등) 발효되는, 시행되는"
7,effectively,효과적으로
7,efficient,"효과적인, 능률적인"
7,valid,유효한
7,run effectively,효과적으로 작동하다
7,likeness,유사성
7,expecially,특히
7,closely,엄밀히
7,close,"가까운, 끝내다"
7,closely watch,면밀히 관찰하다
7,closely examine,면밀히 조사하다
7,reserve,"예약하다, 지정하다, 보존하다"
7,reservation,"예약, 지정, 보호구역"
7,reserved,"내성적인, 예약된, 지정된"
7,cooperate,"협력하다, 협동하다"
7,very,"매우, 대단히"
7,cooperate with,~와 협력하다
7,cooperate on ~,~에 대해 협력하다
7,consecutive,연속적인
7,consecutively,연속적으로
7,for the third consecutive year,3년 연속으로 
7,for three consecutive years,3년 연속으로
7,expectation,"예상, 기대"
7,expect,"예상하다, 기대하다"
7,surpass expectations,기대를 넘어서다
7,above one's expectations,기대 이상으로
7,beyond one's expectations,기대 이상으로
7,publicize,"공표하다, 광고하다, 선전하다"
7,raise,"높이다, 올리다, 의문을 제기하다"
7,volce,"(감정, 의견) 말로 나타내다"
7,extremely,"극도로, 대단히"
7,extreme,"극도의, 과격한"
7,affect,"~에 영향을 미치다, 불리하게 작용하다"
7,campaign,캠페인
7,probable,"개연성 높은, 유망한"
7,convincing,설득력 있는
7,probably,아마도
7,focus,"집중시키다, 집중하다"
7,focus A on B,A를 B에 집중시키다
7,be focused on,~에 중점을 두다
7,seasonal,"계절의, 계절적인"
7,seasoned,숙련된
7,seasonally,"계절따라, 정기적으로"
7,seasonal variations,계절에 따른 차이
7,seasonal demands,계절에 따른 수요
7,seasonal changes,계절에 따른 변화
7,seasoned traveler,숙련된 여행가
7,impact,"영향, 충격"
7,have an impact on,~에 영향을 주다
7,comparison,비교
7,comparable,필적하는
7,in comparison with,~와 비교해 볼 때 
7,gap between A and B,A 와 B 간의 격차
7,generation gap,세대 차이
7,mounting,"증가하는, 오르는"
7,mounting pressure,증가하는 압력
7,mounting tension,늘어가는 긴장
7,reflective,반영하는
7,be reflective of,~을 반영하다
7,after all,결국
7,answer the phone,전화를 받다
7,as it is,있는 그대로
7,be based on,~에 근거하다
7,concrete,구체적인
7,conflict with,"~과 상충되다, 충돌하다"
7,on display,"전시된, 진열된"
7,around the world,전 세계에
7,attempt,"시도하다, 시도"
7,audiovisual,시청각의
7,avoid,"피하다, 방지하다"
7,find out,찾아내다
7,public relations  department,홍보부
7,strict,엄격한
7,typical,"전형적인, 대표적인"
7,a piece of equipment,장비 하나
7,all the way,"내내, 멀리서"
7,appealing,"호소하는, 매력적인"
7,at once,"즉시, 동시에 "
